totalyearlycompensation,yearsofexperience,yearsatcompany,is_female,is_faang,Data Scientist,Hardware Engineer,Product Designer,Product Manager,Software Engineer,Software Engineering Manager,Solution Architect,Technical Program Manager,education_enc,CA,MA,NY,WA
155000,10.0,6.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
500000,20.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
220000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
412000,8.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
177000,16.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
180000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
110000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
138000,3.0,3.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
180000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
200000,10.0,3.0,1,0,0,0,1,0,0,0,0,0,3.0,0,0,1,0
210000,2.0,5.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
199000,8.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
306000,8.0,0.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
276000,16.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
150000,8.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
159000,2.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
167000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
142000,2.0,0.3,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
143000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
340000,8.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
310000,15.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
710000,7.0,9.0,1,1,0,0,0,0,0,1,0,0,3.0,0,0,0,0
126000,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
275000,4.0,3.0,0,1,0,1,0,0,0,0,0,0,4.0,1,0,0,0
239000,15.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
294000,5.0,3.0,1,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
142000,2.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
227000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
120000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
152000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
208000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
215000,8.0,4.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
240000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
102000,7.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
150000,15.0,15.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
157000,4.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
420000,15.0,5.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
340000,7.0,7.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
635000,15.0,1.0,0,1,0,0,0,0,0,1,0,0,4.0,1,0,0,0
200000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
200000,5.0,2.5,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
467000,7.0,7.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
213000,0.0,0.0,1,0,1,0,0,0,0,0,0,0,3.0,0,0,0,1
180000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
500000,8.0,3.5,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
138000,3.0,1.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,1,0
220000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
165000,8.0,0.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,0
230000,7.0,4.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
364000,10.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
132000,15.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
318000,12.0,12.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1
225000,7.0,4.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
244000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
310000,15.0,15.0,1,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0
310000,12.0,12.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
280000,18.0,2.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
78000,6.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
160000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
140000,3.0,3.0,1,0,0,0,0,1,0,0,0,0,3.0,0,0,1,0
240000,5.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,8.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
525000,16.0,0.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
180000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
224000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
225000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,1,0
178000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
185000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
260000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
200000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
193000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
172000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
229000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
150000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
187000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
161000,0.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
167000,20.0,14.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
118000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
193000,5.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
302000,13.0,13.0,0,0,0,0,0,0,0,1,0,0,4.0,0,0,0,1
200000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
187000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
190000,5.0,2.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
180000,5.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
238000,5.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
203000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
160000,1.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
300000,8.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
270000,4.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
200000,8.0,2.0,1,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
200000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
258000,12.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
230000,12.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
222000,11.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
188000,11.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
160000,4.0,1.0,0,1,0,1,0,0,0,0,0,0,4.0,1,0,0,0
121000,4.0,0.3,1,1,0,0,0,0,0,0,0,0,3.0,0,0,0,1
324000,13.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
417000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
158000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
94000,7.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
307000,7.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
177000,0.0,0.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
184000,7.0,6.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,1
162000,2.0,0.0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0
173000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
710000,20.0,0.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
351000,5.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
248000,6.0,1.0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
155000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
125000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
480000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
217000,12.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
185000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
142000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
160000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
123000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
277000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
170000,14.0,14.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
160000,0.0,0.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
158000,8.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
340000,14.0,10.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
712000,10.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
220000,12.0,6.5,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
135000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
317000,11.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
337000,5.0,5.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
245000,5.0,1.0,0,1,0,1,0,0,0,0,0,0,4.0,1,0,0,0
170000,1.5,1.0,1,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
345000,10.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
253000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
342000,12.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
203000,0.0,0.0,1,1,1,0,0,0,0,0,0,0,4.0,1,0,0,0
215000,5.0,5.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
159000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
440000,5.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
175000,5.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
188000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
488000,21.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
450000,15.0,0.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
248000,6.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
174000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
177000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
352000,15.0,2.5,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
143000,5.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
251000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
182000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
455000,7.0,7.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
236000,6.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
400000,17.0,0.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,1,0
218000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
132000,7.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
430000,15.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
177000,4.0,0.5,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
251000,8.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
175000,12.0,2.0,1,0,0,0,0,1,0,0,0,0,3.0,0,0,1,0
137000,5.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
160000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
326000,4.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
400000,10.0,5.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
195000,8.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
278000,28.0,19.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
210000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,4.0,0.0,0,1,0,0,0,1,0,0,0,0,3.0,1,0,0,0
250000,4.0,1.5,1,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
135000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
354000,8.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
194000,1.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
336000,9.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,1,0,0
190000,8.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
402000,6.0,6.0,0,1,0,0,0,0,1,0,0,0,4.0,0,0,1,0
160000,5.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
140000,2.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
144000,1.0,1.0,0,0,1,0,0,0,0,0,0,0,4.0,0,0,0,1
220000,4.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
255000,1.0,1.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
394000,15.0,4.0,0,1,0,0,0,1,0,0,0,0,3.0,1,0,0,0
185000,6.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
159000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
161000,4.0,1.5,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
268000,3.0,3.0,1,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
154000,8.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
291000,11.0,8.5,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
307000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
225000,8.0,1.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,1
180000,6.0,1.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
190000,10.0,4.0,0,0,0,1,0,0,0,0,0,0,3.0,0,1,0,0
165000,5.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
280000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
335000,8.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
212000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,6.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
619000,23.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
345000,10.0,5.0,0,1,0,0,0,0,1,0,0,0,4.0,0,0,0,1
210000,7.0,2.0,0,1,0,0,1,0,0,0,0,0,3.0,0,0,0,0
450000,15.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
165000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
190000,7.0,3.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
142000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
297000,7.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
97000,2.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
200000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
542000,23.0,3.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
220000,7.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
332000,15.0,3.0,0,1,0,0,1,0,0,0,0,0,3.0,1,0,0,0
285000,19.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
370000,7.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
211000,3.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
156000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
202000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
221000,9.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
206000,2.0,2.0,0,1,0,0,0,0,1,0,0,0,4.0,0,0,1,0
165000,6.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
272000,4.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
170000,6.0,2.0,1,0,1,0,0,0,0,0,0,0,3.0,0,0,0,1
305000,6.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
295000,12.0,2.0,1,1,0,0,0,1,0,0,0,0,3.0,1,0,0,0
182000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
300000,7.0,0.0,0,0,1,0,0,0,0,0,0,0,4.0,1,0,0,0
430000,15.0,10.0,0,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
185000,2.0,0.0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,1
273000,6.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
182000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
270000,12.0,4.5,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
385000,11.0,7.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
159000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
315000,8.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
169000,0.0,0.0,1,1,0,0,1,0,0,0,0,0,3.0,1,0,0,0
491000,6.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
160000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
472000,7.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,7.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
330000,17.0,2.0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
812000,10.0,0.0,1,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
230000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
350000,8.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
220000,10.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
340000,16.0,2.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
322000,4.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
140000,10.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
125000,1.0,0.0,0,0,1,0,0,0,0,0,0,0,4.0,1,0,0,0
180000,5.0,2.7,0,1,1,0,0,0,0,0,0,0,3.0,0,0,0,1
273000,1.0,1.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
264000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
185000,3.0,2.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
326000,5.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
282000,5.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
355000,16.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
425000,23.0,9.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
450000,14.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
127000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0
138000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
174000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
232000,3.0,1.0,1,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
158000,13.0,7.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
325000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
210000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
210000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
217000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
154000,10.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
290000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
200000,9.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
207000,15.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
257000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
330000,13.0,10.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
115000,7.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
310000,13.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
460000,15.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
420000,2.0,1.0,1,1,1,0,0,0,0,0,0,0,4.0,1,0,0,0
262000,4.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
174000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
240000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
411000,16.0,0.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
200000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
268000,20.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
147000,0.0,0.5,0,1,0,0,0,0,1,0,0,0,3.0,0,1,0,0
425000,10.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
231000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
160000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
228000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
525000,9.0,3.0,0,1,1,0,0,0,0,0,0,0,4.0,1,0,0,0
153000,5.0,5.0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0
365000,10.0,7.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
172000,14.0,2.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1
190000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
256000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
176000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,6.0,4.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
250000,12.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
109000,12.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
225000,4.0,3.5,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
725000,11.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
655000,18.0,1.5,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
247000,16.0,3.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0
450000,11.0,3.7,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
817000,15.0,0.0,0,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
265000,19.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
270000,5.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
375000,10.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
418000,10.0,0.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
290000,15.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
380000,10.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
785000,16.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
200000,4.0,4.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
220000,8.0,8.0,0,0,0,1,0,0,0,0,0,0,4.0,0,0,0,0
613000,16.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
200000,8.0,1.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0
122000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
122000,6.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
170000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
420000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
360000,18.0,0.0,1,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
415000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,5.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
230000,6.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
675000,17.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
665000,15.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
700000,15.0,1.0,1,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
182000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
415000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
340000,5.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
310000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
